      L	   R	        cpu1	        cpu2
  16000	  16	    15625000	           0
  16000	  16	    31250000	           0
  16000	  16	    15625000	    15625000
  16000	  16	    15625000	    15625000
  16000	  16	    15625000	    15625000
  16000	  16	    15625000	    15625000
  16000	  16	    15625000	    15625000
  16000	  16	    15625000	    15625000
  16000	  16	    15625000	           0
  16000	  16	    31250000	           0
  16000	  16	    15625000	    15625000
  16000	  16	    15625000	    15625000
  16000	  16	    15625000	    15625000
  16000	  16	    15625000	    15625000
  16000	  16	    15625000	    15625000
  16000	  16	    15625000	    15625000
  16000	  16	    15625000	           0
  16000	  16	    31250000	           0
  16000	  16	    15625000	    15625000
  16000	  16	    15625000	    15625000
  16000	  16	    15625000	    15625000
  16000	  16	    15625000	    15625000
  16000	  16	    15625000	    15625000
  16000	  16	    15625000	    15625000
  16000	  16	    15625000	           0
  16000	  16	    31250000	           0
  16000	  16	    15625000	    15625000
  16000	  16	    15625000	    15625000
  16000	  16	    15625000	    15625000
  16000	  16	    15625000	    15625000
  16000	  16	    15625000	    15625000
  16000	  16	    15625000	    15625000
  16000	  16	    15625000	    15625000
  16000	  16	    15625000	           0
  16000	  16	    31250000	           0
  16000	  16	    15625000	    15625000
  16000	  16	    15625000	    15625000
  16000	  16	    15625000	    15625000
  16000	  16	    15625000	    15625000
  16000	  16	    15625000	    15625000
  16000	  16	    15625000	    15625000
  16000	  16	    15625000	    15625000
  16000	  16	    15625000	           0
  16000	  16	    15625000	    15625000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    15625000
  16000	  32	    31250000	    15625000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    15625000
  16000	  32	    46875000	    15625000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    15625000
  16000	  32	    46875000	    15625000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    15625000
  16000	  32	    46875000	    15625000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    15625000
  16000	  32	    46875000	    15625000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    15625000
  16000	  32	    46875000	    15625000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    15625000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    15625000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    15625000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    15625000
  16000	  32	    46875000	    15625000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    15625000
  16000	  32	    46875000	    15625000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    15625000
  16000	  32	    46875000	    15625000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    15625000
  16000	  32	    46875000	    15625000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    15625000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    15625000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    15625000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    15625000
  16000	  32	    46875000	    15625000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    15625000
  16000	  32	    46875000	    15625000
  16000	  32	    46875000	    15625000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    15625000
  16000	  32	    46875000	    15625000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    15625000
  16000	  32	    46875000	    15625000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    15625000
  16000	  32	    46875000	    15625000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    15625000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    15625000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    15625000
  16000	  32	    46875000	    15625000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    31250000
  16000	  32	    31250000	    15625000
  16000	  32	    46875000	    15625000
  16000	  64	    78125000	    46875000
  16000	  64	    62500000	    46875000
  16000	  64	    62500000	    62500000
  16000	  64	    62500000	    46875000
  16000	  64	    62500000	    46875000
  16000	  64	    78125000	    46875000
  16000	  64	    62500000	    46875000
  16000	  64	    78125000	    46875000
  16000	  64	    62500000	    46875000
  16000	  64	    78125000	    46875000
  16000	  64	    62500000	    46875000
  16000	  64	    78125000	    46875000
  16000	  64	    62500000	    46875000
  16000	  64	    78125000	    46875000
  16000	  64	    62500000	    46875000
  16000	  64	    62500000	    62500000
  16000	  64	    62500000	    46875000
  16000	  64	    62500000	    62500000
  16000	  64	    62500000	    46875000
  16000	  64	    62500000	    46875000
  16000	  64	    78125000	    46875000
  16000	  64	    62500000	    46875000
  16000	  64	    78125000	    46875000
  16000	  64	    93750000	    31250000
  16000	  64	    93750000	    46875000
  16000	  64	    62500000	    46875000
  16000	  64	    78125000	    46875000
  16000	  64	    78125000	    46875000
  16000	  64	    78125000	    62500000
  16000	  64	    78125000	    46875000
  16000	  64	    62500000	    62500000
  16000	  64	    62500000	    62500000
  16000	  64	    62500000	    46875000
  16000	  64	    78125000	    46875000
  16000	  64	    62500000	    46875000
  16000	  64	    62500000	    46875000
  16000	  64	    62500000	    62500000
  16000	  64	    62500000	    62500000
  16000	  64	    62500000	    46875000
  16000	  64	    62500000	    62500000
  16000	  64	    62500000	    46875000
  16000	  64	    78125000	    46875000
  16000	  64	    62500000	    62500000
  16000	  64	    62500000	    46875000
  16000	  64	    62500000	    46875000
  16000	  64	    78125000	    46875000
  16000	  64	    62500000	    62500000
  16000	  64	    62500000	    62500000
  16000	  64	    46875000	    62500000
  16000	  64	    62500000	    46875000
  16000	  64	    78125000	    46875000
  16000	  64	    78125000	    46875000
  16000	  64	    62500000	    46875000
  16000	  64	    78125000	    46875000
  16000	  64	    78125000	    46875000
  16000	  64	    62500000	    46875000
  16000	  64	    78125000	    46875000
  16000	  64	    78125000	    46875000
  16000	  64	    62500000	    62500000
  16000	  64	    62500000	    46875000
  16000	  64	    78125000	    46875000
  16000	  64	    78125000	    46875000
  16000	  64	    62500000	    62500000
  16000	  64	    62500000	    46875000
  16000	  64	    78125000	    46875000
  16000	  64	    62500000	    62500000
  16000	  64	    78125000	    46875000
  16000	  64	    78125000	    46875000
  16000	  64	    78125000	    46875000
  16000	  64	    78125000	    62500000
  16000	  64	    62500000	    62500000
  16000	  64	    62500000	    46875000
  16000	  64	    78125000	    46875000
  16000	  64	    62500000	    46875000
  16000	  64	    78125000	    46875000
  16000	  64	    62500000	    46875000
  16000	  64	    78125000	    46875000
  16000	  64	    78125000	    46875000
  16000	  64	    78125000	    46875000
  16000	  64	    78125000	    46875000
  16000	  64	    62500000	    62500000
  16000	  64	    62500000	    46875000
  16000	  64	    78125000	    62500000
  16000	  64	    62500000	    62500000
  16000	  64	    62500000	    62500000
  16000	  64	    78125000	    46875000
  16000	  64	    78125000	    46875000
  16000	  64	    62500000	    62500000
  16000	  64	    78125000	    46875000
  16000	  64	    78125000	    46875000
  16000	  64	    78125000	    46875000
  16000	  64	    78125000	    46875000
  16000	  64	    62500000	    62500000
  16000	  64	    62500000	    46875000
  16000	  64	    78125000	    46875000
  16000	  64	    93750000	    46875000
  16000	  64	    78125000	    46875000
  16000	  64	    62500000	    62500000
  16000	  64	    62500000	    46875000
  16000	  64	    78125000	    46875000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	   109375000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	   109375000
  16000	 128	   125000000	   109375000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   156250000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   156250000	   109375000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	   109375000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	   109375000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   125000000	   109375000
  16000	 128	   125000000	   109375000
  16000	 128	   125000000	   109375000
  16000	 128	   125000000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   125000000	   109375000
  16000	 128	   125000000	   109375000
  16000	 128	   125000000	   109375000
  16000	 128	   125000000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   125000000	   109375000
  16000	 128	   109375000	   109375000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   125000000	   109375000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   125000000	   109375000
  16000	 128	   125000000	   109375000
  16000	 128	   125000000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   125000000	   109375000
  16000	 128	   125000000	   109375000
  16000	 128	   125000000	   109375000
  16000	 128	   125000000	   109375000
  16000	 128	   125000000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   125000000	   109375000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   140625000	    93750000
  16000	 128	   125000000	   109375000
  16000	 128	   125000000	   109375000
  16000	 256	   265625000	   187500000
  16000	 256	   281250000	   187500000
  16000	 256	   281250000	   187500000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   187500000
  16000	 256	   265625000	   187500000
  16000	 256	   281250000	   187500000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   187500000
  16000	 256	   281250000	   187500000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   187500000
  16000	 256	   281250000	   187500000
  16000	 256	   281250000	   187500000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   187500000
  16000	 256	   281250000	   187500000
  16000	 256	   281250000	   187500000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   187500000
  16000	 256	   281250000	   187500000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   187500000
  16000	 256	   265625000	   187500000
  16000	 256	   281250000	   203125000
  16000	 256	   265625000	   187500000
  16000	 256	   281250000	   187500000
  16000	 256	   281250000	   187500000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   218750000
  16000	 256	   281250000	   187500000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   187500000
  16000	 256	   281250000	   187500000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   187500000
  16000	 256	   281250000	   187500000
  16000	 256	   281250000	   187500000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   187500000
  16000	 256	   281250000	   187500000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   171875000
  16000	 256	   281250000	   187500000
  16000	 256	   281250000	   187500000
  16000	 256	   281250000	   187500000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   187500000
  16000	 256	   281250000	   187500000
  16000	 256	   281250000	   187500000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   187500000
  16000	 256	   281250000	   187500000
  16000	 256	   281250000	   187500000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   187500000
  16000	 256	   281250000	   187500000
  16000	 256	   281250000	   187500000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   203125000
  16000	 256	   250000000	   187500000
  16000	 256	   281250000	   187500000
  16000	 256	   265625000	   187500000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   187500000
  16000	 256	   281250000	   187500000
  16000	 256	   281250000	   187500000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   203125000
  16000	 256	   265625000	   187500000
  16000	 256	   281250000	   187500000
  16000	 256	   281250000	   187500000
  16000	 256	   265625000	   203125000
  16000	 512	   531250000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   531250000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   531250000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   531250000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   531250000	   406250000
  16000	 512	   546875000	   375000000
  16000	 512	   531250000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   531250000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   531250000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   531250000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   531250000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   531250000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   531250000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   546875000	   375000000
  16000	 512	   531250000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   531250000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   531250000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   531250000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   531250000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   546875000	   375000000
  16000	 512	   546875000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   531250000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   531250000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   531250000	   390625000
  16000	 512	   531250000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   531250000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   531250000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   531250000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   578125000	   390625000
  16000	 512	   531250000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   531250000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   531250000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   531250000	   406250000
  16000	 512	   546875000	   390625000
  16000	 512	   546875000	   375000000
  16000	 512	   546875000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   531250000	   390625000
  16000	 512	   546875000	   406250000
  16000	 512	   531250000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   531250000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   531250000	   390625000
  16000	 512	   546875000	   406250000
  16000	 512	   531250000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   531250000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   531250000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   531250000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   531250000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   531250000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   531250000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   531250000	   390625000
  16000	 512	   546875000	   390625000
  16000	 512	   546875000	   390625000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1093750000	   765625000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   796875000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1093750000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1062500000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1062500000	   781250000
  16000	1024	  1093750000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1093750000	   765625000
  16000	1024	  1093750000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   796875000
  16000	1024	  1078125000	   781250000
  16000	1024	  1093750000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1093750000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1093750000	   796875000
  16000	1024	  1093750000	   781250000
  16000	1024	  1062500000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1093750000	   781250000
  16000	1024	  1078125000	   796875000
  16000	1024	  1093750000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1093750000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1093750000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1093750000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   796875000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   765625000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1093750000	   765625000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1093750000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1093750000	   765625000
  16000	1024	  1093750000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1078125000	   781250000
  16000	1024	  1093750000	   765625000
  16000	1024	  1093750000	   781250000
  16000	1024	  1078125000	   781250000
 128000	   1	           0	    15625000
 128000	   1	           0	    15625000
 128000	   1	           0	    15625000
 128000	   1	           0	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	           0	    15625000
 128000	   1	           0	    15625000
 128000	   1	           0	    15625000
 128000	   1	           0	    15625000
 128000	   1	           0	    15625000
 128000	   1	           0	    15625000
 128000	   1	           0	    15625000
 128000	   1	           0	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	           0	    15625000
 128000	   1	           0	    15625000
 128000	   1	           0	    15625000
 128000	   1	           0	    15625000
 128000	   1	           0	    15625000
 128000	   1	           0	    15625000
 128000	   1	           0	    15625000
 128000	   1	           0	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	           0	    15625000
 128000	   1	           0	    15625000
 128000	   1	           0	    15625000
 128000	   1	           0	    15625000
 128000	   1	           0	    15625000
 128000	   1	           0	    15625000
 128000	   1	           0	           0
 128000	   1	           0	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	           0	    15625000
 128000	   1	           0	    15625000
 128000	   1	           0	    15625000
 128000	   1	           0	    15625000
 128000	   1	           0	    15625000
 128000	   1	           0	    15625000
 128000	   1	           0	    15625000
 128000	   1	           0	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	           0	    15625000
 128000	   1	           0	    15625000
 128000	   1	           0	    15625000
 128000	   1	           0	    15625000
 128000	   1	           0	    15625000
 128000	   1	           0	    15625000
 128000	   1	           0	           0
 128000	   1	           0	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   1	    15625000	           0
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	           0
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	           0
 128000	   2	    31250000	           0
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	           0
 128000	   2	    31250000	           0
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	           0
 128000	   2	    31250000	           0
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	           0
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	           0
 128000	   2	    31250000	           0
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	           0
 128000	   2	    31250000	           0
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	           0
 128000	   2	    31250000	           0
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	           0
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	           0
 128000	   2	    15625000	           0
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	           0
 128000	   2	    31250000	           0
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
 128000	   2	    15625000	    15625000
